用户,1997-01-01,1997-02-01,1997-03-01,1997-04-01,1997-05-01,1997-06-01,1997-07-01,1997-08-01,1997-09-01,1997-10-01,1997-11-01,1997-12-01,1998-01-01,1998-02-01,1998-03-01,1998-04-01,1998-05-01,1998-06-01
279,引入期,引入期,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0
280,引入期,成长期,流失期,活跃,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
281,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,引入期,引入期,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0,0
289,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,引入期,引入期,0,0,0,休眠期,成熟期,流失期,0,0,0,0,休眠期,流失期,0,0,0,0
293,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,0
294,引入期,引入期,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0
295,引入期,引入期,0,0,0,0,休眠期,流失期,活跃,流失期,0,0,0,0,休眠期,流失期,0,0
296,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,引入期,引入期,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0
300,0,0,引入期,引入期,0,0,0,休眠期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期
301,引入期,引入期,0,休眠期,流失期,0,休眠期,流失期,0,0,休眠期,流失期,0,0,0,0,0,0
302,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,引入期,引入期,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0,0
305,引入期,引入期,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0
306,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,引入期,引入期,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0
313,引入期,成长期,成熟期,成熟期,成熟期,休眠期,成熟期,成熟期,成熟期,成熟期,成熟期,休眠期,流失期,0,休眠期,成熟期,成熟期,休眠期
314,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,0,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,引入期,引入期,0,休眠期,流失期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0
317,引入期,引入期,0,0,0,0,0,0,0,0,休眠期,成熟期,成熟期,成熟期,休眠期,流失期,0,0
318,引入期,引入期,0,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0
319,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,引入期,引入期,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0
323,引入期,引入期,成长期,流失期,0,0,休眠期,流失期,活跃,流失期,活跃,流失期,0,休眠期,成熟期,成熟期,休眠期,成熟期
324,引入期,引入期,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0
325,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,引入期,成长期,流失期,活跃,流失期,活跃,流失期,活跃,成熟期,成熟期,成熟期,休眠期,成熟期,休眠期,成熟期,成熟期,成熟期,成熟期
329,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,0
330,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,休眠期,流失期,0
338,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,引入期,成长期,流失期,0,休眠期,流失期,0,0,休眠期,流失期,活跃,流失期,0,0,0,0,0,0
340,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,引入期,引入期,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0
342,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,引入期,引入期,0,休眠期,流失期,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0
344,引入期,成长期,流失期,活跃,成熟期,成熟期,成熟期,成熟期,休眠期,流失期,活跃,成熟期,休眠期,成熟期,成熟期,休眠期,成熟期,休眠期
345,引入期,引入期,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0
346,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,引入期,引入期,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0
349,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,引入期,引入期,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,休眠期,成熟期,流失期
359,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,引入期,引入期,0,0,0,0,0,0,0,0,休眠期,流失期,0,休眠期,流失期,0,休眠期,流失期
361,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,0
362,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,引入期,引入期,0,0,休眠期,成熟期,流失期,0,休眠期,流失期,活跃,成熟期,休眠期,成熟期,成熟期,休眠期,流失期,0
366,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,引入期,引入期,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0
369,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,引入期,引入期,成长期,流失期,0,0,0,休眠期,流失期,0,0,休眠期,流失期,0,0,0,0,0
371,引入期,引入期,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0
372,引入期,引入期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
373,引入期,成长期,成熟期,成熟期,成熟期,休眠期,成熟期,休眠期,流失期,0,0,0,休眠期,流失期,0,0,0,0
374,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,休眠期,流失期,活跃,流失期,0,休眠期
375,引入期,引入期,0,0,0,0,休眠期,成熟期,流失期,0,0,0,0,0,0,0,0,0
376,引入期,引入期,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,休眠期
377,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,引入期,引入期,0,0,休眠期,流失期,活跃,流失期,0,0,0,0,0,0,0,0,0,0
382,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,引入期,引入期,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0
386,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,引入期,引入期,成长期,成熟期,成熟期,休眠期,成熟期,成熟期,成熟期,休眠期,成熟期,休眠期,流失期,活跃,流失期,0,休眠期,成熟期
388,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,引入期,引入期,0,0,0,休眠期,流失期,活跃,成熟期,休眠期,流失期,0,休眠期,流失期,活跃,流失期,0,休眠期
390,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,引入期,引入期,0,0,0,休眠期,成熟期,流失期,0,休眠期,流失期,0,0,0,休眠期,成熟期,流失期,活跃
397,引入期,引入期,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0,0
398,引入期,引入期,成长期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,休眠期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期
399,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,引入期,引入期,成长期,流失期,活跃,流失期,活跃,流失期,0,0,0,休眠期,流失期,活跃,成熟期,休眠期,流失期,0
401,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,引入期,成长期,流失期,活跃,流失期,0,休眠期,流失期,0,0,0,0,0,0,0,休眠期,流失期,0
405,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,引入期,引入期,0,0,0,休眠期,流失期,0,0,0,0,0,0,休眠期,成熟期,流失期,活跃,流失期
407,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,引入期,引入期,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0
411,引入期,成长期,成熟期,成熟期,成熟期,成熟期,成熟期,休眠期,成熟期,成熟期,成熟期,休眠期,成熟期,休眠期,流失期,0,0,0
412,引入期,引入期,0,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0
413,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,引入期,引入期,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0
418,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,引入期,成长期,成熟期,休眠期,流失期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0
422,引入期,成长期,流失期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0,0
423,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,引入期,引入期,0,0,0,休眠期,流失期,0,0,休眠期,流失期,活跃,成熟期,休眠期,流失期,0,0,休眠期
425,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,引入期,引入期,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,休眠期
430,引入期,引入期,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,休眠期,成熟期,流失期
431,引入期,引入期,成长期,流失期,活跃,流失期,0,0,0,0,0,休眠期,流失期,0,0,0,0,休眠期
432,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,引入期,引入期,0,0,0,休眠期,流失期,0,0,休眠期,成熟期,成熟期,休眠期,流失期,0,0,0,休眠期
434,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,引入期,成长期,成熟期,休眠期,成熟期,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0
437,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,引入期,成长期,流失期,0,休眠期,流失期,0,休眠期,成熟期,流失期,活跃,成熟期,休眠期,流失期,0,0,0,休眠期
442,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,引入期,引入期,0,0,休眠期,流失期,活跃,成熟期,休眠期,流失期,0,0,休眠期,流失期,活跃,流失期,0,0
446,引入期,引入期,0,休眠期,流失期,0,休眠期,流失期,0,0,0,0,休眠期,流失期,0,0,0,休眠期
447,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,引入期,引入期,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0
451,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,引入期,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,引入期,引入期,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0,0
454,引入期,成长期,流失期,0,0,休眠期,流失期,0,0,0,休眠期,流失期,0,0,0,0,0,0
455,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,0,0,引入期,成长期,成熟期,成熟期,休眠期,流失期,活跃,流失期,活跃,流失期,0,0,0,0,0,0
457,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,引入期,引入期,0,0,0,0,休眠期,流失期,0,休眠期,成熟期,流失期,0,0,休眠期,流失期,活跃,流失期
459,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,0,0,引入期,引入期,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0
462,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,引入期,引入期,0,0,0,休眠期,流失期,0,0,0,休眠期,流失期,0,0,休眠期,流失期,0,休眠期
465,引入期,引入期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
466,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,0,0,引入期,引入期,0,0,休眠期,流失期,活跃,流失期,0,0,0,0,0,0,0,0
469,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,引入期,引入期,0,休眠期,流失期,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,0
475,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,休眠期,成熟期,流失期,活跃,流失期
485,引入期,成长期,成熟期,休眠期,成熟期,成熟期,成熟期,休眠期,流失期,活跃,流失期,0,0,休眠期,成熟期,成熟期,休眠期,流失期
486,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,引入期,引入期,0,0,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0
489,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,引入期,引入期,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0
491,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,引入期,引入期,0,休眠期,成熟期,流失期,活跃,成熟期,成熟期,休眠期,流失期,0,0,0,0,0,0,休眠期
493,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,引入期,引入期,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0
497,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,引入期,成长期,流失期,0,0,0,0,0,休眠期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期
500,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,引入期,引入期,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0
503,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,引入期,引入期,成长期,流失期,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0
505,引入期,引入期,0,0,0,0,休眠期,流失期,0,0,0,休眠期,流失期,0,0,0,0,0
506,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,引入期,引入期,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0
509,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,引入期,引入期,0,休眠期,流失期,0,0,0,0,休眠期,成熟期,流失期,0,0,0,休眠期,流失期,活跃
520,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,引入期,成长期,流失期,0,休眠期,流失期,0,0,0,休眠期,流失期,0,0,0,0,0,0,0
524,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,引入期,引入期,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0
526,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,引入期,引入期,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0
540,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,0,0,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,引入期,引入期,0,0,休眠期,流失期,0,休眠期,流失期,活跃,流失期,0,0,0,0,0,0,0
546,引入期,引入期,0,0,0,0,0,0,0,0,休眠期,流失期,0,休眠期,流失期,0,休眠期,流失期
547,引入期,引入期,成长期,成熟期,成熟期,休眠期,流失期,0,0,0,0,0,0,0,休眠期,流失期,活跃,流失期
548,引入期,引入期,成长期,成熟期,休眠期,流失期,0,0,0,0,0,0,休眠期,成熟期,流失期,活跃,成熟期,休眠期
549,引入期,引入期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
550,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,引入期,引入期,0,0,0,0,0,0,0,0,休眠期,流失期,0,0,0,0,0,休眠期
560,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,引入期,引入期,0,0,休眠期,流失期,0,0,0,0,休眠期,成熟期,成熟期,休眠期,成熟期,成熟期,休眠期,成熟期
562,引入期,引入期,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0
563,0,引入期,引入期,0,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0
564,引入期,成长期,流失期,活跃,流失期,活跃,成熟期,成熟期,成熟期,成熟期,休眠期,成熟期,成熟期,成熟期,成熟期,成熟期,成熟期,休眠期
565,引入期,引入期,0,休眠期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0
566,引入期,引入期,0,0,0,0,休眠期,流失期,0,0,休眠期,流失期,0,0,休眠期,流失期,0,0
567,引入期,引入期,0,0,0,0,0,0,0,0,0,0,0,休眠期,成熟期,成熟期,休眠期,流失期
568,引入期,引入期,0,0,0,休眠期,流失期,0,0,0,0,0,0,0,休眠期,流失期,0,休眠期
569,引入期,引入期,0,0,0,0,0,休眠期,流失期,活跃,流失期,0,0,0,0,0,0,0
570,引入期,引入期,0,0,0,0,0,0,0,休眠期,流失期,0,休眠期,流失期,0,0,0,0
571,引入期,成长期,流失期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
